0,653ae47ad5964ee2ad013d45168e4e6b,Switch lights off at sunrise
0.1,8fc3a937a5804719a4200bb80c1ff619,Switch on xmas tree
0.009999999999999995,bc1ac4bf0b54451882ca0b7033b7cfab,MorningAction
0.009999999999999995,1715677183344,Door Opening State to Color Light
0.010000000000000009,1715697183344,Door Closing State to Color Light
0.010000000000000009,1715667183349,Lock It When I Leave
0.009999999999999981,1715667183351,Car Departs
0.010000000000000009,1715687183344,Door Closed State to Color Light
0.010000000000000009,1715667183355,Lock it at a specific time
0.009999999999999981,1715797722148,Open garage door with S/C children
0.010000000000000009,8fc3a937a5804719a4200bb80c1ff621,CR Bed Light Control
0.010000000000000009,a2eb5a03211e48b98c4f49f002b6833d,Whole House Fan
1.3800000000000001,1715667183344,Door Open State to Color Light
0.010000000000000009,1715707183344,Door Jammed State to Color Light
